Query,Title,Price,Rating,Reviews,Image URL,Product URL
kurti,Aishani Fashionable Kurtis,205,4.0,1796,https://images.meesho.com/images/products/406284766/qwt7k_400.webp,https://www.meesho.com/trendyethich-wear-traditional-womens-wear-crepe-lehriya-kurti-combo-pink-aqua-blue-polyester-kurtis-for-stylish-elegance/p/6pw3by
kurti,Adrika Ensemble Kurtis,226,3.9,5552,https://images.meesho.com/images/products/391844751/b1n11_400.webp,https://www.meesho.com/vibrant-print-kurta-flattering-fit-for-work-weekend-focuses-on-print-and-versatility/p/6halcf
kurti,Chitrarekha Drishya Kurtis,300,4.1,4676,https://images.meesho.com/images/products/390056328/o8esj_400.webp,https://www.meesho.com/women-trending-rayon-printed-kurta/p/6g89e0
kurti,Abhisarika Superior Kurtis,289,4.0,10781,https://images.meesho.com/images/products/387052694/8tnud_400.webp,https://www.meesho.com/new-krishna-anarkali-wine/p/6efvrq
kurti,Aagyeyi Refined Kurtis,295,4.3,52002,https://images.meesho.com/images/products/178709577/ayxnr_400.webp,https://www.meesho.com/banita-alluring-womens-kurti/p/2yed6x
kurti,Aakarsha Pretty Women Kurta Sets,330,3.7,37114,https://images.meesho.com/images/products/148589864/u7bdn_400.webp,https://www.meesho.com/georgette-fabric-kurti-set/p/2ggso8
kurti,Myra Fashionable Kurtis,254,3.9,1249,https://images.meesho.com/images/products/413125280/lf8oc_400.webp,https://www.meesho.com/woman-westren-wear-kurtis/p/6typi8
kurti,Banita Sensational Kurtis,174,4.0,114161,https://images.meesho.com/images/products/152597956/klzgh_400.webp,https://www.meesho.com/fashionable-cotton-slub-dijital-print-anarkali-kurti-for-women/p/2iupc4
kurti,Trendy Fabulous Embroidered Plus Size Kurtis,270,4.1,47922,https://images.meesho.com/images/products/14175090/2e65f_400.webp,https://www.meesho.com/hetsa-women-cotton-blend-embroidered-plus-size-kurtis/p/8ftki
kurti,Aakarsha Refined Kurtis,318,4.1,3136,https://images.meesho.com/images/products/421654993/9q9xl_400.webp,https://www.meesho.com/daily-wear-luxurious-organza-kurti-with-embroidery-and-sequence-work-for-women-a-line-kurti/p/6z1j2p
kurti,Aagyeyi Voguish Kurtis,313,3.8,7964,https://images.meesho.com/images/products/122842531/jffv9_400.webp,https://www.meesho.com/rayon-anarkali-kurta-with-jacket/p/214xwj
kurti,Alisha Petite Kurtis,348,4.0,3568,https://images.meesho.com/images/products/382519791/yzcii_400.webp,https://www.meesho.com/blackbery-04/p/6bqq5r
women shirts,Pretty Latest Women Shirts,152,3.9,33449,https://images.meesho.com/images/products/376990159/n2khd_400.webp,https://www.meesho.com/stylish-fashionable-women-shirts/p/68g7gv
women shirts,Trendy Modern Women Shirts,211,3.7,81,https://images.meesho.com/images/products/439530104/vnq38_400.webp,https://www.meesho.com/trendy-and-stylish-womens-delta-shirt-combo-of-2-pc/p/79onlk
women shirts,Trendy Fabulous Women Shirts,218,3.8,16210,https://images.meesho.com/images/products/288202204/ijk7z_400.webp,https://www.meesho.com/woman-fancy-shirt/p/4rl68s
women shirts,Pretty Ravishing Women Shirts,201,3.9,5386,https://images.meesho.com/images/products/385868536/imxc4_400.webp,https://www.meesho.com/pretty-modern-women-shirts/p/6dqi2g
women shirts,Trendy Designer Women Shirts,167,3.6,13910,https://images.meesho.com/images/products/300718003/9xn9p_400.webp,https://www.meesho.com/black-check-shirt-long-oversized-shirts/p/4z1fhv
women shirts,Stylish Partywear Women Shirts,180,3.8,170,https://images.meesho.com/images/products/436303986/yxsbu_400.webp,https://www.meesho.com/navi-blue-women-shirt/p/77rib6
women shirts,Trendy New Shirts,152,3.8,14253,https://images.meesho.com/images/products/394177106/kjoqf_400.webp,https://www.meesho.com/crop-shirt-n-whit/p/6iol02
women shirts,Classy Retro Women Shirts,152,3.9,16922,https://images.meesho.com/images/products/372092583/edrio_400.webp,https://www.meesho.com/classic-glamorous-women-shirts/p/65j8h3
women shirts,Classy Fashionable Women Shirts,190,3.6,3566,https://images.meesho.com/images/products/99689903/3auhh_400.webp,https://www.meesho.com/comfy-retro-women-shirts/p/1ncp7z
women shirts,Comfy Feminine Women Shirts,198,4.0,1470,https://images.meesho.com/images/products/413685156/aarob_400.webp,https://www.meesho.com/girls-women-black-check-shirt/p/6uapic
women shirts,Pretty Partywear Women Shirts,333,3.8,3548,https://images.meesho.com/images/products/409918542/mycwa_400.webp,https://www.meesho.com/vertical-striped-pure-cotton-shirt-for-women/p/6s1z66
women shirts,Fancy Elegant Women Shirts,217,3.7,5271,https://images.meesho.com/images/products/137885866/sticd_400.webp,https://www.meesho.com/woman-fancy-shirt/p/2a3dey
women shirts,Trendy Fabulous Women Shirts,152,3.8,11074,https://images.meesho.com/images/products/368755939/ozom6_400.webp,https://www.meesho.com/stylish-graceful-women-shirts/p/63jpwj
women shirts,Comfy Partywear Women Shirts,209,3.7,8183,https://images.meesho.com/images/products/260731164/v8gan_400.webp,https://www.meesho.com/shirtsnew-shirts-letest-shirtsunder-199woman-shirtsunder-199cotten-shirtswomen-shirtslow-range-shirtsfancy-shirtsblack-shirtsshirtscrep-shirtsnewest-shirtsak-shirtsoffice-shirtsfestiv-shirtssolid-shirts/p/4b8dgc
women shirts,Classic Elegant Women Shirts,180,3.7,3305,https://images.meesho.com/images/products/385102968/yutsv_400.webp,https://www.meesho.com/women-chack-shirt-for-girls/p/6da3co
women shirts,Urbane Fabulous Women Shirts,298,3.8,17,https://images.meesho.com/images/products/441625968/wgkqq_400.webp,https://www.meesho.com/woman-fancy-shirt/p/7axks0
women shirts,Trendy Partywear Women Shirts,215,3.8,2760,https://images.meesho.com/images/products/321687279/v75yg_400.webp,https://www.meesho.com/woman-fancy-shirt/p/5bivhr
women shirts,Classy Elegant Women Shirts,230,3.9,17695,https://images.meesho.com/images/products/321135154/uan2g_400.webp,https://www.meesho.com/uea-womens-printed-casual-designer-shirt/p/5b71gy
women shirts,Trendy New Active Topwear,107,3.9,1493,https://images.meesho.com/images/products/393974838/mzeau_400.webp,https://www.meesho.com/women-shirt/p/6ik8xi
women shirts,Classy Fashionable Women Shirts,156,3.9,336,https://images.meesho.com/images/products/428554330/6qazy_400.webp,https://www.meesho.com/woman-chack-shirt-black/p/735emy
women shirts,Comfy Partywear Women Shirts,209,3.7,8183,https://images.meesho.com/images/products/260731164/v8gan_400.webp,https://www.meesho.com/shirtsnew-shirts-letest-shirtsunder-199woman-shirtsunder-199cotten-shirtswomen-shirtslow-range-shirtsfancy-shirtsblack-shirtsshirtscrep-shirtsnewest-shirtsak-shirtsoffice-shirtsfestiv-shirtssolid-shirts/p/4b8dgc
women shirts,Fancy Retro Women Shirts,216,3.8,919,https://images.meesho.com/images/products/406867496/obanr_400.webp,https://www.meesho.com/gkn-women-shirt/p/6q8kyw
women shirts,Comfy Retro Women Shirts,179,3.8,3480,https://images.meesho.com/images/products/347690238/6uh0k_400.webp,https://www.meesho.com/top-shirt/p/5r07i6
women shirts,Pretty Feminine Women Shirts,236,4.0,3120,https://images.meesho.com/images/products/295648218/c2cyb_400.webp,https://www.meesho.com/fancy-sensational-women-shirts/p/4w0rmi
women shirts,Classic Fashionable Women Shirts,161,3.6,147,https://images.meesho.com/images/products/425876043/ivl3v_400.webp,https://www.meesho.com/maharoom-plen-00/p/71k023
women shirts,Classic Fashionable Women Shirts,183,3.9,12362,https://images.meesho.com/images/products/391635414/impbx_400.webp,https://www.meesho.com/fancy-glamorous-women-shirts/p/6h63ti
women shirts,Fancy Latest Women Shirts,246,3.9,91418,https://images.meesho.com/images/products/42182017/pdaxp_400.webp,https://www.meesho.com/stylish-designer-women-shirts-oversized-shirts/p/p43up
women shirts,Stylish Partywear Women Shirts,316,4.0,7599,https://images.meesho.com/images/products/194324833/maujd_400.webp,https://www.meesho.com/winter-sale-tunic-shirts/p/37p201
women shirts,Trendy Sensational Women Shirts,202,3.7,345,https://images.meesho.com/images/products/358344713/fdy9v_400.webp,https://www.meesho.com/check-shirt-for-women/p/5xckjt
women shirts,Comfy Fabulous Women Shirts,153,3.7,11323,https://images.meesho.com/images/products/325570576/x4ylb_400.webp,https://www.meesho.com/urbane-fashionista-women-shirts/p/5du3v4
women shirts,Fancy Elegant Women Shirts,217,3.7,5271,https://images.meesho.com/images/products/137885866/sticd_400.webp,https://www.meesho.com/woman-fancy-shirt/p/2a3dey
women shirts,Comfy Elegant Women Shirts,259,N/A,N/A,https://images.meesho.com/images/products/440931674/oupny_400.webp,https://www.meesho.com/fancy-printed-shirt/p/7aip22
women shirts,Stylish Latest Women Shirts,373,3.8,456,https://images.meesho.com/images/products/406351405/fpd17_400.webp,https://www.meesho.com/formal-women-and-girls-shirts-combo-pack-of-2/p/6pxir1
women shirts,Urbane Feminine Women Shirts,343,3.8,279,https://images.meesho.com/images/products/434166281/3pmkk_400.webp,https://www.meesho.com/women-lining-shirt/p/76houh
women shirts,Trendy Latest Women Shirts,180,3.8,184,https://images.meesho.com/images/products/436016286/1ttpl_400.webp,https://www.meesho.com/navi-blue-women-shirt/p/77lcbi
women shirts,Urbane Sensational Women Shirts,152,3.9,9193,https://images.meesho.com/images/products/385207035/8nx3b_400.webp,https://www.meesho.com/classic-ravishing-women-shirts/p/6dcbnf
women shirts,Trendy Fashionable Women Shirts,314,3.9,674,https://images.meesho.com/images/products/344064130/iqj19_400.webp,https://www.meesho.com/denim-tunic-2-colours/p/5ouhky
women shirts,Classy Elegant Women Shirts,230,3.9,17695,https://images.meesho.com/images/products/321135154/uan2g_400.webp,https://www.meesho.com/uea-womens-printed-casual-designer-shirt/p/5b71gy
women shirts,Trendy Modern Women Shirts,217,4.2,3045,https://images.meesho.com/images/products/382664468/wx8u5_400.webp,https://www.meesho.com/comfy-fashionista-women-shirts/p/6bttsk
women shirts,Trendy Elegant Women Tops & Tunics,130,3.5,16,https://images.meesho.com/images/products/403703378/zwjjv_400.webp,https://www.meesho.com/latest-trending-shirt-check-top/p/6ocriq
men shirts,Fancy Fashionista Men Shirts,302,4.2,3708,https://images.meesho.com/images/products/380411070/rdk4v_400.webp,https://www.meesho.com/new-mens-high-quality-imp-fabrics-shirt-popcorn-fabric-havy-imp/p/6ahj26
men shirts,Classy Latest Men Shirts,329,3.8,370,https://images.meesho.com/images/products/438567680/eluk3_400.webp,https://www.meesho.com/men-shirt/p/7940zk
men shirts,Trendy Latest Men Shirts,241,3.9,2546,https://images.meesho.com/images/products/393555405/mipw7_400.webp,https://www.meesho.com/imported-popcorn-stylish-shirts-for-mens-and-female/p/6ib9al
men shirts,Pretty Ravishing Men Shirts,272,3.9,7291,https://images.meesho.com/images/products/375220996/h1dwu_400.webp,https://www.meesho.com/classic-retro-men-shirts/p/67eadg
men shirts,Fancy Latest Men Shirts,463,3.9,45644,https://images.meesho.com/images/products/216426123/e1q4g_400.webp,https://www.meesho.com/pretty-retro-men-shirts/p/3kurgr
men shirts,Pretty Fashionable Men Shirts,205,4.3,152,https://images.meesho.com/images/products/435867089/xa0mk_400.webp,https://www.meesho.com/ntr-devara-movie-shirtmens-shirts-tropical-printed-shirts-for-men-summer-wear-shirt-for-men-perfect-for-outing-vacation-datewear-shirt-for-boys-printed-shirtsolid-striped-shirtfloralprinted-shirttrendyshirtshirt-for-men/p/77i575
men shirts,Trendy Glamorous Men Shirts,253,3.8,8834,https://images.meesho.com/images/products/383857316/5sg2j_400.webp,https://www.meesho.com/stylish-glamorous-men-shirts/p/6cje78
men shirts,Fancy Graceful Men Shirts,307,4.1,5609,https://images.meesho.com/images/products/377846135/luwme_400.webp,https://www.meesho.com/new-mens-high-quality-imp-fabrics-shirt-popcorn-fabric-havy-imp/p/68yjxz
men shirts,Comfy Sensational Men Shirts,446,4.1,607,https://images.meesho.com/images/products/400743741/n0qkd_400.webp,https://www.meesho.com/thor-kkavya-collection-jumbo-size-3xl-4xl-5xl-6xl-full-sleeve-formal-party-wear-shirts-plain-premiuim-suit-wear-blazer-wear-office-work-plus-size-plain-99/p/6mlbul
men shirts,Comfy Elegant Men Shirts,170,4.1,7,https://images.meesho.com/images/products/440919112/kavoh_400.webp,https://www.meesho.com/ntr-devara-movie-shirtmens-shirts-tropical-printed-shirts-for-men-summer-wear-shirt-for-men-perfect-for-outing-vacation-datewear-shirt-for-boys-printed-shirtsolid-striped-shirtfloralprinted-shirttrendyshirtshirt-for-men/p/7aifd4
men shirts,Fancy Fashionable Men Shirts,202,3.9,4948,https://images.meesho.com/images/products/374274434/qfbhj_400.webp,https://www.meesho.com/buraq-formal-shirts-for-men/p/66u002
men shirts,Comfy Fashionable Men Shirts,137,3.9,128,https://images.meesho.com/images/products/430654433/diyt7_400.webp,https://www.meesho.com/regular-fit-solid-spread-collar-casual-shirt-for-partywear-black-name-men-regular-fit-solid-spread-collar-casual-shirt-for-partywear-black/p/74ef35
men shirts,Comfy Fashionista Men Shirts,250,3.8,6703,https://images.meesho.com/images/products/293420807/sirdf_400.webp,https://www.meesho.com/lycra-full-sleeves-shirt/p/4up0xz
men shirts,Trendy Glamorous Men Shirts,306,3.8,1099,https://images.meesho.com/images/products/398774838/t3agm_400.webp,https://www.meesho.com/shirt-for-menboys-cotton-shirt-full-sleeve-shirt-single-pocket-shirt-latest-shirt-trendy-shirt-lowest-price-shirt-fashionable-shirt-office-wear-party-wear-regular-fit-shirt-casual-shirt-for-mens-grey-shirt/p/6lf4mu
men shirts,Comfy Glamorous Men Shirts,283,3.6,505,https://images.meesho.com/images/products/404027605/wavtw_400.webp,https://www.meesho.com/vstrr-double-pocket-shirt-for-men/p/6ojpp1
men shirts,Trendy Fashionable Men Shirts,295,3.8,2813,https://images.meesho.com/images/products/351530994/s3gx3_400.webp,https://www.meesho.com/fabulous-premium-polycotton-casual-half-sleeve-mens-shirtmens-poly-cotton-digital-printed-stitched-half-sleeve-shirt/p/5taj1u
men shirts,Fancy Sensational Men Shirts,250,3.9,606,https://images.meesho.com/images/products/422260950/h6kfh_400.webp,https://www.meesho.com/mens-grey-trendy-formal-n-casual-checked-shirt/p/6zeimu
men shirts,Stylish Glamorous Men Shirts,188,3.8,49584,https://images.meesho.com/images/products/204307799/pd2lf_400.webp,https://www.meesho.com/stylish-formal-shirts-for-mens/p/3dn0wn
men shirts,Comfy Designer Men Shirts,282,3.7,45784,https://images.meesho.com/images/products/222479409/fewaf_400.webp,https://www.meesho.com/vivesco-men-shirts/p/3ogi7l
men shirts,Trendy Fabulous Men Shirts,317,3.7,2005,https://images.meesho.com/images/products/401395624/sdzw5_400.webp,https://www.meesho.com/vstrr-double-pocket-shirt-for-men/p/6mzaug
men shirts,Classy Sensational Men Shirts,324,3.9,1036,https://images.meesho.com/images/products/399010098/cxyf7_400.webp,https://www.meesho.com/denim-ball-washed-shirt-for-men/p/6lk65u
men shirts,Stylish Modern Men Shirts,243,3.9,318,https://images.meesho.com/images/products/421866135/7vn7o_400.webp,https://www.meesho.com/mens-shirt/p/6z61zr
men shirts,Trendy Graceful Men Shirts,460,3.7,565,https://images.meesho.com/images/products/436370050/2k7fg_400.webp,https://www.meesho.com/comfy-fashionable-men-shirts/p/77sxaa
men shirts,Comfy Glamorous Men Shirts,297,3.6,12469,https://images.meesho.com/images/products/142503072/rticj_400.webp,https://www.meesho.com/casual-half-sleeves-shirt-for-men-shadow-print-shirt-blue/p/2cuc2o
men shirts,Comfy Elegant Men Shirts,383,4.1,1885,https://images.meesho.com/images/products/394981894/s5zab_400.webp,https://www.meesho.com/digital-printed-cotton-blend-shirts-for-men/p/6j5tza
men shirts,Pretty Ravishing Men Shirts,272,3.9,7291,https://images.meesho.com/images/products/375220996/h1dwu_400.webp,https://www.meesho.com/classic-retro-men-shirts/p/67eadg
men shirts,Classic Retro Men Shirts,366,4.0,4185,https://images.meesho.com/images/products/383881104/2hls3_400.webp,https://www.meesho.com/mens-shirt/p/6cjwk0
men shirts,Trendy Sensational Men Shirts,227,3.8,37817,https://images.meesho.com/images/products/299655432/tgmju_400.webp,https://www.meesho.com/trending-casual-shirts/p/4yenm0
men shirts,Urbane Modern Men Shirts,253,3.6,1374,https://images.meesho.com/images/products/406105758/ig8al_400.webp,https://www.meesho.com/laycra-printed-men-shirt/p/6ps97i
men shirts,Fancy Designer Men Shirts,250,3.8,84,https://images.meesho.com/images/products/390264543/cm0ic_400.webp,https://www.meesho.com/sk-fashion-casual-wear-shirts-in-pure-cotton/p/6gcq1r
men shirts,Stylish Fashionable Men Shirts,143,4.5,13,https://images.meesho.com/images/products/442549373/snosa_400.webp,https://www.meesho.com/trending-stylish-fashionable-casual-shirts-for-men/p/7bhda5
men shirts,Fancy Sensational Men Shirts,204,3.8,328,https://images.meesho.com/images/products/430193710/srwio_400.webp,https://www.meesho.com/moonlight-fashion-men-stylish-imported-shirt-for-men/p/744jla
men shirts,Comfy Latest Men Shirts,383,4.0,236,https://images.meesho.com/images/products/383984574/bjkee_400.webp,https://www.meesho.com/cotton-blend-casual-checks-shirts-for-men/p/6cm4e6
men shirts,Fatty Mouse Men's Shirts,251,3.8,21246,https://images.meesho.com/images/products/18229834/6534a_400.webp,https://www.meesho.com/fatty-mouse-mens-shirts/p/auq8a
men shirts,Trendy Modern Men Shirts,336,3.7,1835,https://images.meesho.com/images/products/407926242/hguvp_400.webp,https://www.meesho.com/new-dubal-poket-shirt/p/6qv9wi
men shirts,Trendy Latest Men Shirts,364,4.2,2430,https://images.meesho.com/images/products/376322260/rlv1u_400.webp,https://www.meesho.com/neuvest-mens-solid-spread-collar-dark-pink-shirt/p/681w44
men shirts,Classic Elegant Men Shirts,205,3.9,4947,https://images.meesho.com/images/products/408030770/etspi_400.webp,https://www.meesho.com/falcon-stylish-shirts-for-men/p/6qxik2
men shirts,Stylish Retro Men Shirts,353,3.8,968,https://images.meesho.com/images/products/428634061/rkwkb_400.webp,https://www.meesho.com/stylish-modern-men-shirts/p/73745p
men shirts,Stylish Latest Men Shirts,379,3.9,3891,https://images.meesho.com/images/products/121053485/grau5_400.webp,https://www.meesho.com/pure-cotton-striped-shirts/p/202lgt
men shirts,GLOSISHINE Men's Shirts,186,4.3,4,https://images.meesho.com/images/products/419776256/5d85r_400.webp,https://www.meesho.com/glosishine-mens-vertical-stripes-regular-spread-collar-multicolor-shirts/p/6xx9fk
men shoes,Latest Fabulous Men Casual Shoes,227,3.7,N/A,https://images.meesho.com/images/products/391290012/aqwbd_400.webp,https://www.meesho.com/cooperwings-attractive-best-quality-sneakers-outdoor-shoes-for-mens-boys/p/6gypb0
men shoes,Aadab Trendy Men Sports Shoes,398,4.2,56,https://images.meesho.com/images/products/421559710/y498k_400.webp,https://www.meesho.com/cleatons-footwearcomfortable-stylish-good-looking-running-shoes-for-mens/p/6yzhjy
men shoes,Raysfield Life Style Casual Shoes For Men,359,4.0,11939,https://images.meesho.com/images/products/370528537/mczok_400.webp,https://www.meesho.com/anjrs-mens-latest-styles-casual-shoes/p/64lpnd
men shoes,New Trendy Sports Shoes,259,3.8,272,https://images.meesho.com/images/products/389317992/ttgmb_400.webp,https://www.meesho.com/stylish-white-shoe-for-men-boys-running-shoe-shoe-for-men-casual-shooe/p/6fsfoo
men shoes,New Trendy Sneakers,363,3.6,68,https://images.meesho.com/images/products/399028625/bnnfy_400.webp,https://www.meesho.com/trending-women-and-girls-shoes-bold/p/6lkkgh
men shoes,Versatile Men Sports Shoes,235,3.6,120,https://images.meesho.com/images/products/149397348/puerp_400.webp,https://www.meesho.com/sports-shoes/p/2gy3qc
men shoes,Modern Trendy Men Casual Shoes,259,3.7,3243,https://images.meesho.com/images/products/386459243/civmp_400.webp,https://www.meesho.com/cooperwings-sport-shoes-for-men-and-boys/p/6e35uz
men shoes,Modern Fashionable Men Casual Shoes,371,3.6,811,https://images.meesho.com/images/products/404293197/j8ynx_400.webp,https://www.meesho.com/mens-running-shoes-ultra-lightweight-breathable-walking-shoes-non-slip-athletic-fashion-sneakers-mesh-workout-casual-sports/p/6opeml
men shoes,Latest Trendy Men Sports Shoes,276,3.7,3917,https://images.meesho.com/images/products/236089813/nnm6s_400.webp,https://www.meesho.com/latest-range-of-trendy-shoe-running-shoes-for-men/p/3wk82d
men shoes,Relaxed Fabulous Men Sports Shoes,278,3.6,1072,https://images.meesho.com/images/products/346893085/9yj1m_400.webp,https://www.meesho.com/stylish-trending-shoes-for-men/p/5qj4f1
men shoes,Unique Fashionable Men Casual Shoes,393,3.9,1675,https://images.meesho.com/images/products/385832342/2n1hn_400.webp,https://www.meesho.com/stylish-white-shoe-for-men-boys-running-shoe-shoe-for-men-casual-shooe/p/6dpq52
men shoes,Modern Fashionable Men Casual Shoes,236,4.2,10,https://images.meesho.com/images/products/392333879/bpeig_400.webp,https://www.meesho.com/latest-stylish-casual-sneakers-for-men-lace-up-lightweight-shoes-for-running-walking-gym-trekking-hiking-party-running-shoes-for-men-black/p/6hl2rb
men shoes,Relaxed Fashionable Men Casual Shoes,226,3.7,N/A,https://images.meesho.com/images/products/392335827/7qi34_400.webp,https://www.meesho.com/cooperwings-mens-easy-walk-sports-running-shoessneakers-gym-casual-sneaker-lace-up-lightweight-shoes/p/6hl49f
men shoes,Trendy Sports Shoes,378,4.1,47,https://images.meesho.com/images/products/435735715/x7xn2_400.webp,https://www.meesho.com/face-light-weight-flynet-shoe-stylish-sports-shoe-running-shoe-walking-shoe-for-men-sneakers-shoe-for-men-meesho-men-sports-shoe-for-men-flynet-shoe-gym-shoe-for-men/p/77fbtv
men shoes,Modern Trendy Men Casual Shoes,259,3.8,1446,https://images.meesho.com/images/products/386460332/aj2cn_400.webp,https://www.meesho.com/relaxed-attractive-men-casual-shoes/p/6e36p8
men shoes,Aadab Fashionable Men Casual Shoes,370,4.0,7010,https://images.meesho.com/images/products/350617217/7dlka_400.webp,https://www.meesho.com/xylus-black-fancy-casual-shoes-for-man-gym-shoes-walking-shoes-casual-shoes-cycling-shoes-canvas-casual-black-shoes-black-canvas-boot/p/5sqxz5
men shoes,Unique Trendy Men Sports Shoes,370,4.0,196,https://images.meesho.com/images/products/428637387/yo7wr_400.webp,https://www.meesho.com/mesh-runningwalkinggym-sports-shoes-for-men-trending-sports-shoes-for-men/p/7376q3
men shoes,Aadab Fabulous Men Sports Shoes,297,3.8,419,https://images.meesho.com/images/products/319185972/jsvzc_400.webp,https://www.meesho.com/fashionable-shoes-for-mengrey/p/5a19h0
men shoes,Asian Sports Shoes For Men,472,4.0,6888,https://images.meesho.com/images/products/25874127/86ap6_400.webp,https://www.meesho.com/asian-mens-cosco-navy-sports-running-walking-gym-lightweight-stylish-shoes-for-boys-men/p/feklr
men shoes,Trendy New Sports Shoes,399,3.8,1253,https://images.meesho.com/images/products/394220397/ynlz8_400.webp,https://www.meesho.com/stylish-grey-sports-shoe-for-men-boys-running-shoe-shoe-for-men-casual-shoe/p/6ipiel
men shoes,Modern Graceful Men Casual Shoes,237,3.7,1481,https://images.meesho.com/images/products/382422019/svlbi_400.webp,https://www.meesho.com/cooperwings-mens-stylish-casual-sports-walking-sneakers-shoes-for-boys-and-men/p/6bompv
men shoes,Unique Graceful Men Sports Shoes,519,4.6,5,https://images.meesho.com/images/products/440044249/msan1_400.webp,https://www.meesho.com/sport-shoes-for-men-running-and-daily-wear-shoes-combo/p/79zobd
men shoes,Modern Fabulous Men Sports Shoes,407,3.9,3826,https://images.meesho.com/images/products/386883712/6cjwi_400.webp,https://www.meesho.com/sw-freesole-latest-sports-shoes-for-men/p/6ec9ds
men shoes,Trendy New Mojaris and Juttis,449,3.7,82,https://images.meesho.com/images/products/407061281/ccfcq_400.webp,https://www.meesho.com/mens-ethnic-casual-loafers/p/6qcqht
men shoes,Unique Graceful Men Casual Shoes,478,3.8,279,https://images.meesho.com/images/products/407583706/i2eed_400.webp,https://www.meesho.com/trending-white-mens-casual-sport-shoes-combo-pack-of-2/p/6qnxlm
men shoes,Unique Attractive Men Sports Shoes,476,3.7,5511,https://images.meesho.com/images/products/333942837/mkg6o_400.webp,https://www.meesho.com/mesh-runningwalkinggym-sports-shoes-for-men-pack-of-2/p/5itjxx
men shoes,Relaxed Fabulous Men Casual Shoes,237,4.6,5,https://images.meesho.com/images/products/393030654/ayhcb_400.webp,https://www.meesho.com/sports-running-walking-gym-with-casual-lace-up-shoes-for-mens-boys-black/p/6i00e6
men shoes,Airson Sports Shoes For Men,475,3.9,99,https://images.meesho.com/images/products/373837208/skqg8_400.webp,https://www.meesho.com/airson-sports-shoes-for-men-basketball-shoes-casual-shoes-soft-cushion-sports-for-men/p/66kmmw
men shoes,Relaxed Fabulous Men Sports Shoes,278,3.6,1072,https://images.meesho.com/images/products/346893085/9yj1m_400.webp,https://www.meesho.com/stylish-trending-shoes-for-men/p/5qj4f1
men shoes,Latest Fabulous Men Sports Shoes,216,3.8,4264,https://images.meesho.com/images/products/318207384/1oypr_400.webp,https://www.meesho.com/loafer-shoes-for-men-grey/p/59gae0
men shoes,Relaxed Attractive Men Sports Shoes,346,3.8,1073,https://images.meesho.com/images/products/365763828/ue5z7_400.webp,https://www.meesho.com/bruton-trendy-stylish-running-shoes-sports-shoes-for-men-shoes-for-mens-stylish-2031/p/61rl6c
men shoes,Latest Trendy Men Casual Shoes,344,3.7,1201,https://images.meesho.com/images/products/370075574/1cndr_400.webp,https://www.meesho.com/mens-slip-on-running-shoes-breathable-lightweight-comfortable-fashion-non-slip-sneakers-for-men-anws-plus/p/64c052
men shoes,Latest Fabulous Men Casual Shoes,428,3.9,692,https://images.meesho.com/images/products/389049475/yws4m_400.webp,https://www.meesho.com/stylish-white-shoe-for-men-boys-running-shoe-shoe-for-men-casual-shooe/p/6fmohv
men shoes,Alluring Women Casual Shoes,251,4.0,1895,https://images.meesho.com/images/products/266268746/ad9ay_400.webp,https://www.meesho.com/stryder-sneakers-for-women-latest-women-shoes-running-shoes-for-men-sport-shoes-for-women/p/4ej2a2
men shoes,Unique Fashionable Men Casual Shoes,393,3.9,1675,https://images.meesho.com/images/products/385832342/2n1hn_400.webp,https://www.meesho.com/stylish-white-shoe-for-men-boys-running-shoe-shoe-for-men-casual-shooe/p/6dpq52
men shoes,Elegant Men Sneakers,456,3.9,1420,https://images.meesho.com/images/products/372897992/fwuhh_400.webp,https://www.meesho.com/men-casual-comfort-fancy-stylish-sneakers-outdoor-shoes/p/660hxk
men shoes,Latest Fashionable Men Casual Shoes,539,4.0,342,https://images.meesho.com/images/products/389027190/co8u4_400.webp,https://www.meesho.com/casual-shoes-for-men/p/6fm7au
men shoes,Aadab Attractive Men Sports Shoes,295,3.7,418,https://images.meesho.com/images/products/213324996/8rejg_400.webp,https://www.meesho.com/free-kicks-lysha-stylish-running-sports-shoes/p/3j0amc
men shoes,Aadab Graceful Men Sports Shoes,388,3.7,2375,https://images.meesho.com/images/products/25382371/c1fa5_400.webp,https://www.meesho.com/mens-casual-shoes-mens-green-leather-shoes-mens-dailywear-shoes-mens-sports-shoes/p/f415v
men shoes,Trendy Sneakers,361,3.5,11,https://images.meesho.com/images/products/437333338/ppzo8_400.webp,https://www.meesho.com/grey-branded-sneakers/p/78dkka
women shoes,Fashionate Women Casual Shoes,252,4.0,15040,https://images.meesho.com/images/products/266269452/lj1ut_400.webp,https://www.meesho.com/cooperwings-sneakers-for-women-latest-women-shoes-running-shoes-for-men-sport-shoes-for-women/p/4ej2to
women shoes,Elite Women Casual Shoes,244,4.0,6997,https://images.meesho.com/images/products/388701464/latsp_400.webp,https://www.meesho.com/jackrunner-black-casual-slip-on-shoes-for-women/p/6ff7yw
women shoes,Attractive Women Sport Shoes,367,3.8,2127,https://images.meesho.com/images/products/378307212/vfjzl_400.webp,https://www.meesho.com/trending-girls-shoes-casual-and-sport-and-shoes/p/698fpo
women shoes,Stylish Women Casual Shoes,363,N/A,N/A,https://images.meesho.com/images/products/441650724/qpel5_400.webp,https://www.meesho.com/rm-latest-trending-girls-shoes/p/7ay3vo
